Player,Rating,KFactor,NumGames
17785,2269,15,30
17790,2222,25,11
17792,2268,15,30
17794,2209,25,16
17802,2493,10,30
17805,2077,15,30
17806,2472,10,30
17810,2056,15,30
17824,2168,15,30
17828,2265,25,23
17829,2124,15,30
17834,2127,15,30
17839,2218,15,30
17840,2434,10,30
17844,2454,10,30
17845,2475,10,30
17850,2175,25,12
17851,2118,15,30
17853,2231,15,30
17854,2519,10,30
17855,2266,15,30
17858,2205,15,30
17860,2258,15,30
17861,2270,15,30
17867,2125,25,20
17869,2211,15,30
17871,2108,15,30
17875,2288,15,30
17878,2051,15,30
17881,2216,15,30
17887,2416,10,30
17890,2187,15,30
17892,2315,15,30
17893,2190,25,19
17895,2119,15,30
17898,2193,15,30
17910,2080,15,30
17915,2227,15,30
17920,2113,25,20
17926,2287,15,30
17931,2318,15,30
17933,2251,25,14
17939,2295,15,30
17941,2106,15,30
17949,2173,15,30
17951,2182,15,30
17956,2292,15,30
17959,2371,10,30
17966,2404,10,30
17967,2152,15,30
17971,2171,15,30
17975,2214,15,30
17976,2166,15,30
17978,2179,15,30
17982,2216,25,29
17984,2228,15,30
17988,2025,25,9
17989,2114,15,30
17998,2230,25,20
18001,2212,25,9
18007,2130,15,30
18015,2281,15,30
18016,2447,10,30
18017,2286,15,30
18020,2315,25,11
18022,2053,15,30
18024,2115,25,10
18034,2085,25,19
18035,2194,15,30
18036,2426,10,30
18037,2228,15,30
18040,2228,15,30
18044,2067,15,30
18053,2374,10,30
18054,2070,15,30
18056,2336,15,30
18066,2053,15,30
18083,2202,15,30
18084,2066,25,9
18085,2145,15,30
18091,2356,15,30
18093,2099,15,30
18095,2236,25,20
18100,2222,15,30
18105,2123,25,12
18112,2120,15,30
18117,2152,15,30
18119,2165,15,30
18120,2043,25,12
18122,2288,15,30
18124,2112,25,18
18127,2216,15,30
18132,2406,10,30
18133,2171,25,20
18134,2238,15,30
18137,2238,15,30
18140,2168,15,30
18150,2342,15,30
18159,2068,15,30
18167,2243,15,30
18169,2411,10,30
18176,2045,25,11
18178,2177,15,30
18189,2345,10,30
18195,2254,15,30
18197,2254,15,30
18200,2194,15,30
18203,2514,10,30
18205,2113,25,12
18207,2273,15,30
18214,2096,15,30
18215,2292,15,30
18222,2153,15,30
18227,2136,15,30
18230,2222,15,30
18233,2501,10,30
18235,2064,15,30
18238,2048,15,30
18241,2142,15,30
18243,2273,25,15
18249,2240,15,30
18251,2124,15,30
18253,2466,10,30
18258,2078,25,17
18263,2426,10,30
18264,2210,25,16
18269,2223,15,30
18271,2206,25,13
18272,2138,15,30
18276,2255,15,30
18277,2172,15,30
18278,2275,15,30
18280,2262,15,30
18281,2338,15,30
18284,2237,15,30
18289,2158,15,30
18291,2409,10,30
18292,2311,15,30
18295,2200,15,30
18296,2203,15,30
18298,2215,15,30
18301,2338,15,30
18309,2087,25,19
18310,2258,15,30
18318,2039,25,13
18321,2285,15,30
18326,2079,25,18
18327,2131,25,20
18328,2073,25,11
18331,2134,15,30
18332,2048,25,21
18334,2049,15,30
18335,2112,25,23
18340,2246,15,30
18343,2239,15,30
18345,2133,15,30
18349,2208,15,30
18365,2178,25,13
18380,2177,15,30
18381,2353,15,30
18383,2407,10,30
18385,2399,10,30
18386,2105,15,30
18390,2423,10,30
18394,2125,15,30
18396,2257,25,25
18397,2534,10,30
18404,2113,25,29
18421,2388,10,30
18422,2216,25,9
18424,2180,25,10
18429,2362,10,30
18432,2225,15,30
18434,2130,25,13
18435,2610,10,30
18437,2384,10,30
18438,2360,10,30
18447,2227,15,30
18450,2578,10,30
18456,2168,15,30
18460,2166,15,30
18461,2258,15,30
18467,2342,10,30
18468,2199,15,30
18469,2091,15,30
18472,2098,25,22
18474,2047,15,30
18476,2323,15,30
18477,2300,15,30
18482,2160,15,30
18483,2191,15,30
18484,2221,15,30
18489,2119,25,10
18494,2344,15,30
18496,2105,15,30
18512,2334,15,30
18513,2154,15,30
18514,2070,25,10
18515,2193,15,30
18519,2188,15,30
18526,2167,15,30
18528,2334,10,30
18529,2151,15,30
18533,2060,15,30
18545,2177,15,30
18546,2300,15,30
18547,2287,15,30
18549,2143,15,30
18550,2278,15,30
18553,2105,15,30
18557,2171,15,30
18567,2045,25,21
18572,2538,10,30
18574,2038,15,30
18580,2376,25,23
18581,2190,15,30
18583,2200,15,30
18591,2349,15,30
18592,2434,10,30
18594,2184,25,13
18596,2136,15,30
18599,2260,15,30
18600,2262,15,30
18608,2118,15,30
18611,2194,25,19
18621,2257,15,30
18624,2263,15,30
18626,2141,15,30
18639,2176,25,17
18640,2183,15,30
18647,2526,10,30
18648,2072,25,20
18651,2203,15,30
18652,2140,15,30
18653,2194,15,30
18654,2196,15,30
18660,2434,10,30
18668,2514,10,30
18669,2350,10,30
18671,2258,15,30
18676,2195,25,10
18683,2399,10,30
18693,2134,25,18
18694,2248,15,30
18696,2089,15,30
18697,2216,15,30
18700,2306,15,30
18703,2165,25,22
18707,2195,15,30
18722,2331,15,30
18730,2245,15,30
18734,2060,25,17
18735,2475,10,30
18736,2148,15,30
18737,2236,15,30
18749,2466,10,30
18753,2175,15,30
18761,2081,15,30
18765,2116,15,30
18767,2340,15,30
18770,2395,10,30
18771,2081,15,30
18772,2374,10,30
18773,2138,15,30
18777,2243,25,13
18779,2268,15,30
18789,2146,15,30
18796,2173,15,30
18799,2046,15,30
18806,2159,15,30
18810,2156,15,30
18812,2131,15,30
18817,2270,25,17
18818,2282,15,30
18820,2160,25,24
18835,2423,10,30
18841,2286,15,30
18844,2074,25,13
18845,2291,15,30
18851,2227,15,30
18852,2371,10,30
18857,2098,15,30
18859,2385,10,30
18867,2242,15,30
18883,2439,10,30
18884,2499,10,30
18885,2228,15,30
18887,2242,15,30
18889,2136,25,19
18891,2545,10,30
18892,2234,15,30
18897,2287,15,30
18901,2297,15,30
18902,2148,15,30
18903,2276,15,30
18910,2322,15,30
18913,2212,15,30
18916,2170,25,17
18921,2349,10,30
18925,2232,15,30
18929,2156,25,23
18931,2237,15,30
18932,2113,15,30
18934,2184,25,19
18939,2157,15,30
18946,2232,15,30
18948,2092,15,30
18959,2214,15,30
18973,2041,15,30
18977,2336,15,30
18979,2317,15,30
18980,2129,25,16
18983,2138,15,30
18985,2172,25,14
18987,2300,15,30
18994,2445,10,30
19011,2319,15,30
19012,2256,15,30
19015,2408,15,30
19017,2303,15,30
19033,2316,15,30
19041,2160,15,30
19044,2197,15,30
19046,2311,15,30
19047,2126,25,23
19051,2194,15,30
19060,2211,15,30
19068,2161,25,17
19069,2156,15,30
19070,2288,15,30
19078,2202,25,10
19079,2134,15,30
19082,2236,15,30
19083,2459,10,30
19088,2194,15,30
19090,2091,15,30
19094,2322,15,30
19095,2320,15,30
19099,2057,15,30
19103,2304,15,30
19108,2312,10,30
19115,2100,25,12
19117,2314,15,30
19118,2244,25,18
19123,2424,10,30
19125,2232,15,30
19132,2215,15,30
19135,2205,15,30
19139,2144,15,30
19145,2424,10,30
19147,2270,15,30
19148,2628,10,30
19160,2357,10,30
19170,2453,10,30
19171,2197,15,30
19172,2298,15,30
19173,2212,15,30
19175,2226,15,30
19176,2122,15,30
19181,2199,15,30
19187,2372,10,30
19189,2067,15,30
19197,2286,15,30
19201,2180,25,17
19202,2295,15,30
19205,2363,10,30
19207,2244,15,30
19210,2331,15,30
19215,2128,15,30
19216,2186,15,30
19236,2195,15,30
19238,2408,10,30
19243,2418,10,30
19244,2347,10,30
19250,2313,15,30
19251,2215,15,30
19252,2173,15,30
19258,2089,15,30
19262,2294,15,30
19263,2348,15,30
19265,2312,10,30
19266,2434,10,30
19276,2384,10,30
19293,2381,15,30
19295,2162,15,30
19296,2281,10,30
19297,2351,10,30
19298,2302,15,30
19301,2062,15,30
19304,2054,15,30
19315,2456,10,30
19316,2431,10,30
19317,2168,15,30
19321,2243,15,30
19323,2160,15,30
19326,2082,15,30
19330,2501,10,30
19331,2333,15,30
19333,2330,15,30
19334,2284,15,30
19337,2181,15,30
19338,2051,15,30
19339,2319,15,30
19349,2298,15,30
19352,2280,25,18
19355,2174,15,30
19360,2039,25,9
19367,2467,10,30
19370,2165,15,30
19386,2327,15,30
19388,2157,15,30
19396,2201,15,30
19399,2347,10,30
19406,2385,15,30
19412,2025,15,30
19415,2305,15,30
19416,2079,25,18
19417,2371,15,30
19419,2302,15,30
19423,2163,25,13
19424,2356,15,30
19425,2055,15,30
19429,2409,10,30
19435,2403,10,30
19437,2285,15,30
19447,2317,15,30
19448,2368,10,30
19450,2184,25,15
19454,2311,15,30
19457,2179,15,30
19460,2050,15,30
19466,2380,15,30
19470,2172,15,30
19475,2169,15,30
19479,2422,10,30
19482,2420,10,30
19492,2150,25,18
19494,2176,15,30
19495,2302,15,30
19499,2255,25,13
19503,2217,15,30
19510,2246,15,30
19514,2399,15,30
19516,2246,15,30
19517,2561,10,30
19521,2422,10,30
19523,2215,15,30
19524,2105,15,30
19527,2289,15,30
19532,2055,15,30
19533,2199,15,30
19534,2138,15,30
19537,2212,15,30
19543,2189,15,30
19546,2306,10,30
19551,2137,25,27
19559,2039,15,30
19564,2179,15,30
19565,2164,15,30
19566,2485,10,30
19578,2263,15,30
19579,2281,25,21
19584,2408,10,30
19588,2272,15,30
19590,2162,25,25
19591,2033,15,30
19594,2237,15,30
19595,2231,25,25
19598,2457,10,30
19607,2409,10,30
19608,2176,15,30
19612,2301,15,30
19628,2113,25,14
19635,2233,15,30
19636,2028,15,30
19644,2216,15,30
19649,2114,25,21
19654,2243,15,30
19655,2188,15,30
19658,2219,15,30
19660,2096,15,30
19664,2203,15,30
19666,2347,10,30
19667,2200,15,30
19668,2068,15,30
19669,2226,15,30
19673,2391,10,30
19680,2158,25,14
19681,2082,25,20
19682,2109,15,30
19693,2342,15,30
19696,2156,15,30
19702,2164,15,30
19712,2022,25,15
19724,2161,15,30
19726,2191,15,30
19727,2223,25,10
19730,2196,25,18
19733,2320,15,30
19734,2200,15,30
19743,2431,10,30
19748,2035,15,30
19763,2307,15,30
19774,2278,15,30
19776,2215,15,30
19796,2545,10,30
19801,2251,15,30
19806,2320,15,30
19811,2260,25,17
19825,2446,10,30
19829,2407,10,30
19832,2209,15,30
19848,2432,10,30
19851,2352,15,30
19852,2069,25,15
19854,2322,15,30
19856,2316,25,24
19857,2095,25,21
19861,2004,25,29
19862,2366,10,30
19867,2267,15,30
19870,2411,10,30
19874,2381,10,30
19875,2170,15,30
19876,2115,15,30
19877,2397,15,30
19881,2432,10,30
19882,2192,25,21
19884,2291,15,30
19885,2215,15,30
19890,2096,15,30
19900,2404,10,30
19901,2543,10,30
19904,2211,15,30
19926,2138,15,30
19927,2219,15,30
19928,2082,25,16
19933,2427,10,30
19935,2142,15,30
19938,2128,15,30
19940,2188,15,30
19944,2242,15,30
19945,2229,15,30
19948,2201,15,30
19949,2105,25,15
19953,2310,15,30
19971,2208,15,30
19976,2233,15,30
19985,2019,15,30
19989,2079,25,10
19994,2039,25,20
20000,2264,15,30
20006,2199,15,30
20013,2379,10,30
20022,2101,15,30
20024,2272,15,30
20025,2093,15,30
20031,2162,25,21
20032,2255,15,30
20035,2297,15,30
20037,2198,15,30
20057,2158,15,30
20061,2284,15,30
20064,2294,15,30
20065,2333,15,30
20073,2191,15,30
20074,2123,15,30
20078,2228,15,30
20089,2103,15,30
20096,2228,15,30
20100,2271,15,30
20105,2556,10,30
20106,2241,15,30
20107,2207,25,18
20115,2230,15,30
20118,2396,10,30
20123,2105,15,30
20126,2590,10,30
20127,2213,15,30
20135,2240,15,30
20152,2243,15,30
20155,2414,10,30
20156,2128,15,30
20157,2176,15,30
20159,2379,10,30
20163,2088,25,25
20171,2512,10,30
20172,2059,15,30
20174,2189,25,15
20180,2153,15,30
20181,2029,15,30
20191,2111,15,30
20201,2382,10,30
20204,2150,15,30
20207,2031,15,30
20211,2165,15,30
20215,2280,15,30
20216,2418,10,30
20217,2270,15,30
20220,2324,15,30
20223,2369,15,30
20226,2258,15,30
20227,2271,15,30
20228,2483,10,30
20243,2412,10,30
20247,2244,15,30
20248,2078,15,30
20249,2346,15,30
20252,2168,25,22
20254,2324,15,30
20257,2074,15,30
20259,2306,15,30
20265,2041,15,30
20266,2215,15,30
20268,2449,10,30
20270,2261,15,30
20279,2272,15,30
20283,2245,15,30
20284,2322,15,30
20289,2202,15,30
20291,2209,15,30
20294,2107,15,30
20295,2124,15,30
20303,2198,25,27
20309,2275,15,30
20310,2132,25,18
20311,2130,25,16
20312,2504,10,30
20319,2274,15,30
20322,2197,25,14
20325,2294,25,18
20327,2112,15,30
20339,2170,15,30
20343,2453,10,30
20347,2298,15,30
20348,2097,25,15
20349,2304,15,30
20362,2108,15,30
20363,2559,10,30
20364,2181,15,30
20366,2116,15,30
20386,2341,15,30
20395,2204,15,30
20397,2268,15,30
20399,2291,15,30
20412,2071,15,30
20414,2311,15,30
20416,2490,10,30
20419,2231,15,30
20424,2296,15,30
20426,2163,15,30
20437,2384,25,20
20446,2378,15,30
20448,2242,15,30
20449,2229,15,30
20452,2376,15,30
20454,2335,15,30
20457,2197,15,30
20460,2249,15,30
20463,2234,15,30
20465,2244,15,30
20466,2252,15,30
20468,2244,15,30
20472,2233,15,30
20474,2228,15,30
20476,2029,15,30
20477,2485,10,30
20479,2101,15,30
20480,2179,15,30
20482,2133,15,30
20484,2260,15,30
20494,2330,15,30
20495,2200,15,30
20498,2279,15,30
20500,2134,15,30
20507,2301,15,30
20510,2238,15,30
20511,2148,15,30
20512,2382,10,30
20515,2205,15,30
20517,2189,15,30
20521,2057,15,30
20522,2049,15,30
20523,2213,15,30
20525,2347,10,30
20526,2114,15,30
20533,2066,25,15
20536,2401,10,30
20540,2230,15,30
20547,2092,15,30
20556,2454,10,30
20562,2080,25,11
20570,2116,15,30
20573,2142,25,18
20588,2245,15,30
20589,2095,25,20
20594,2364,15,30
20595,2138,25,15
20597,2358,10,30
20599,2367,15,30
20600,2154,15,30
20601,2209,25,11
20602,2081,25,29
20608,2342,15,30
20614,2208,15,30
20616,2225,15,30
20617,2275,15,30
20619,2123,25,22
20623,2281,25,11
20632,2254,15,30
20634,2188,25,20
20637,2297,10,30
20638,2115,15,30
20642,2111,25,27
20643,2299,15,30
20655,2172,15,30
20659,2385,10,30
20662,2243,15,30
20665,2263,15,30
20666,2163,15,30
20668,2152,15,30
20670,2072,25,20
20671,2270,15,30
20673,2535,10,30
20679,2408,10,30
20681,2261,15,30
20682,2337,15,30
20691,2244,15,30
20702,2446,10,30
20707,2385,10,30
20711,2190,15,30
20712,2305,15,30
20721,2129,25,18
20722,2087,25,10
20741,2256,15,30
20746,2289,15,30
20747,2356,15,30
20751,2286,15,30
20754,2196,25,12
20755,2191,15,30
20765,2207,25,20
20768,2206,15,30
20769,2216,25,9
20775,2086,15,30
20776,2230,15,30
20777,2262,15,30
20779,2428,10,30
20782,2214,15,30
20788,2274,15,30
20790,2289,15,30
20791,2124,15,30
20793,2274,15,30
20795,2318,25,19
20797,2152,15,30
20811,2659,10,30
20820,2226,15,30
20822,2204,15,30
20830,2234,15,30
20833,2223,15,30
20834,2139,15,30
20839,2126,15,30
20840,2216,25,11
20845,2062,15,30
20849,2104,15,30
20854,2035,15,30
20860,2408,10,30
20864,2130,15,30
20867,2258,15,30
20879,2365,10,30
20880,2375,10,30
20882,2379,10,30
20887,2272,25,25
20888,2229,15,30
20889,2034,15,30
20890,2393,15,30
20896,2166,15,30
20897,2246,15,30
20904,2007,15,30
20907,2119,15,30
20912,2380,15,30
20917,2257,15,30
20918,2286,15,30
20921,2117,15,30
20923,2195,25,25
20924,2323,15,30
20927,2236,15,30
20933,2177,25,11
20936,2375,10,30
20944,2102,15,30
20952,2215,15,30
20961,2368,15,30
20967,2519,10,30
20969,2057,25,15
20970,2181,15,30
20976,2371,10,30
20980,2283,15,30
20985,2335,10,30
20988,2682,10,30
20992,2195,25,23
20999,2235,15,30
21005,2286,15,30
21016,2411,10,30
21018,2201,15,30
21019,2304,15,30
21020,2191,25,19
21023,2209,15,30
21030,2276,15,30
21036,2299,15,30
21044,2209,15,30
21045,2160,15,30
21048,2052,15,30
21049,2261,15,30
21059,2051,15,30
21062,2333,10,30
21073,2260,25,15
21081,2127,15,30
21088,2268,15,30
21091,2215,15,30
21093,2228,15,30
21106,2168,15,30
21112,2284,15,30
21122,2167,15,30
21128,2309,15,30
21130,2513,10,30
21141,2416,10,30
21154,2288,15,30
21155,2425,10,30
21158,2333,15,30
21162,2128,15,30
21164,2069,25,13
21171,2271,15,30
21185,2204,15,30
21187,2111,15,30
21190,2217,15,30
21199,2201,15,30
21209,2153,15,30
21210,2360,15,30
21214,2336,15,30
21215,2112,25,9
21219,2303,15,30
21221,2305,15,30
21223,2435,10,30
21224,2196,15,30
21226,2382,15,30
21231,2343,15,30
21234,2170,15,30
21239,2139,15,30
21240,2215,15,30
21243,2200,15,30
21246,2240,15,30
21248,2228,15,30
21256,2074,25,23
21257,2353,15,30
21265,2186,15,30
21275,2120,15,30
21277,2188,15,30
21279,2247,15,30
21286,2252,15,30
21287,2396,10,30
21288,2184,15,30
21289,2280,15,30
21290,2121,15,30
21291,2114,15,30
21293,2132,15,30
21294,2355,10,30
21297,2187,15,30
21298,2394,10,30
21307,2380,15,30
21308,2783,10,30
21316,2186,15,30
21318,2260,15,30
21320,2523,10,30
21322,2224,15,30
21323,2366,10,30
21324,2281,15,30
21325,2360,15,30
21327,2548,10,30
21329,2177,15,30
21346,2206,15,30
21348,2329,10,30
21352,2184,15,30
21355,2131,25,11
21357,2207,15,30
21362,2207,15,30
21368,2080,25,14
21370,2446,10,30
21374,2349,15,30
21378,2445,10,30
21379,2322,10,30
21384,2325,10,30
21385,2239,15,30
21392,2063,15,30
21393,2130,15,30
21396,2237,15,30
21399,2260,15,30
21400,2234,15,30
21401,2111,15,30
21404,2114,15,30
21405,2071,15,30
21408,2289,15,30
21414,2293,15,30
21417,2265,15,30
21425,2200,25,14
21426,2398,10,30
21428,2356,10,30
21430,2193,15,30
21432,2418,10,30
21438,2415,10,30
21445,2420,10,30
21453,2050,15,30
21454,2214,25,15
21455,2415,10,30
21467,2466,10,30
21478,2353,10,30
21481,2518,10,30
21483,2148,15,30
21493,2247,15,30
21504,2351,10,30
21512,2181,15,30
21521,2049,25,17
21527,2168,15,30
21530,2228,15,30
21531,2225,15,30
21535,2228,15,30
21542,2178,25,23
21549,2096,25,12
21550,2257,15,30
21556,2254,15,30
21559,2288,15,30
21567,2259,15,30
21570,2234,15,30
21580,2465,10,30
21585,2386,10,30
21587,2098,15,30
21592,2096,15,30
21593,2245,15,30
21594,2414,10,30
21596,2456,10,30
21603,2243,25,24
21604,2115,25,16
21606,2372,15,30
21608,2435,10,30
21613,2550,10,30
21616,2216,15,30
21622,2120,25,24
21625,2144,15,30
21629,2309,25,18
21635,2220,15,30
21641,2061,15,30
21642,2239,15,30
21645,2180,15,30
21646,2044,15,30
21647,2171,25,22
21648,2475,10,30
21649,2312,15,30
21651,2274,25,21
21654,2173,15,30
21657,2261,15,30
21658,2432,10,30
21661,2322,15,30
21663,2152,15,30
21667,2325,10,30
21671,2070,15,30
21674,2083,15,30
21678,2336,15,30
21681,2284,15,30
21684,2277,15,30
21685,2337,15,30
21691,2218,25,21
21696,2047,15,30
21700,2201,15,30
21704,2437,10,30
21715,2367,10,30
21718,2156,15,30
21721,2308,15,30
21722,2275,15,30
21727,2333,15,30
21731,2398,15,30
21733,2193,15,30
21734,2511,10,30
21735,2220,25,22
21736,2170,15,30
21741,2178,25,11
21747,2202,15,30
21749,2186,15,30
21756,2400,10,30
21761,2225,25,17
21767,2188,25,23
21768,2366,15,30
21772,2023,25,17
21773,2307,25,23
21777,2437,10,30
21778,2043,15,30
21794,2255,15,30
21798,2306,15,30
21801,2350,25,20
21806,2252,15,30
21809,2351,15,30
21812,2149,15,30
21816,2104,25,18
21819,2155,15,30
21821,2121,15,30
21826,2451,10,30
21832,2397,10,30
21835,2137,25,12
21839,2263,15,30
21844,2341,10,30
21845,2266,15,30
21851,2174,15,30
21859,2327,15,30
21860,2425,10,30
21863,2205,15,30
21866,2338,15,30
21869,2232,15,30
21871,2364,15,30
21877,2379,10,30
21882,2413,10,30
21884,2265,25,28
21889,2209,15,30
21894,2191,25,16
21905,2192,15,30
21908,2221,25,9
21909,2246,15,30
21910,2090,25,21
21916,2253,15,30
21919,2156,15,30
21924,2193,25,21
21927,2134,15,30
21929,2161,25,16
21930,2036,25,22
21932,2417,10,30
21933,2212,15,30
21936,2100,15,30
21941,2227,15,30
21945,2061,25,10
21948,2158,15,30
21952,2166,15,30
21954,2269,15,30
21956,2222,15,30
21957,2383,10,30
21958,2195,25,28
21961,2132,25,16
21963,2220,15,30
21964,2226,15,30
21973,2237,15,30
21974,2235,15,30
21975,2269,15,30
21977,2505,10,30
21989,2374,10,30
21991,2228,15,30
21994,2327,15,30
21999,2178,25,27
22000,2201,15,30
22003,2174,25,15
22009,2046,25,18
22010,2158,15,30
22014,2151,15,30
22030,2030,15,30
22035,2239,15,30
22036,2221,15,30
22037,2035,25,27
22042,2261,15,30
22045,2085,15,30
22046,2323,15,30
22049,2352,10,30
22050,2241,15,30
22052,2197,25,20
22056,2325,15,30
22057,2233,15,30
22060,2442,10,30
22062,2188,15,30
22064,2050,15,30
22066,2255,15,30
22073,2151,15,30
22076,2412,10,30
22088,2115,15,30
22093,2282,15,30
22102,2189,15,30
22112,2240,25,24
22115,2315,15,30
22122,2203,25,9
22124,2290,15,30
22128,2220,15,30
22135,2138,15,30
22140,2242,25,24
22142,2293,15,30
22143,2159,25,20
22150,2115,15,30
22151,2280,15,30
22153,2102,15,30
22154,2393,10,30
22156,2388,10,30
22160,2156,15,30
22161,2245,15,30
22162,2121,15,30
22167,2251,15,30
22174,2221,15,30
22182,2116,15,30
22183,2431,10,30
22185,2245,15,30
22188,2155,25,15
22189,2282,15,30
22195,2552,10,30
22200,2648,10,30
